,DT_reg,boardContent,vocCode,anpath,adcode,adcode_b
1489,2021.6.7 0:00,서비스 시술이긴 했는데 3분 정도 일찍 끝난 것 같아서 아쉬웠어요 ㅠㅠ 추천인 체충이라 아마 유료분이랑 동일하게 시술진행될텐데 딱 30분 맞춰주시면 좋은데 서비스 시술이지만 3분 일찍 끝나서 아쉬웠어요.. 만일 제 돈으로 지불하고 받는 거였으면 아쉬움이 더 컸을 것 같아요!,불만,성공기(온),"기타(이벤트, 비용불만, 예약제 불만, 메일 오류등)",기타
1490,2021.6.7 0:00,"압박복이 큽니다..ㅡㅡ;;;
압박이 잘 안되는것 같아요",불만,홈페이지,압박복,수술
1491,2021.6.7 0:00,직장인들은 점심시간에 가게되는데 너무 오래기다려요 시술대기에서 시술까지  대기도 없었는데  한5-8분정도 기다리고 했어요ㅜㅜ,불만,고객만족도조사(설문),"대기 불만(대기시간, 대기공간 등)",대기
1492,2021.6.7 0:00,남자 압박복에 대한 정보가. 없는거 같습니다,불만,고객만족도조사(설문),압박복,수술
1493,2021.6.7 0:00,처음에는 다들 친절하신데 몇달 지나고 이제 시술 그만받을때쯤 되서 그런가 눈치 보면서 인사도 안하고 그러시네요..,불만,성공기(온),"응대 태도(불친절, 무관심등)",직원
1494,2021.6.7 0:00,신중하게 해야하는 수술임에도 불구하고 수술날짜를 빨리 잡게하려는 부추기는 분위기와 마인드가 너무 불쾌하였습니다,불만,고객만족도조사(설문),"상담 불만(내용부족, 강요등)",직원
1495,2021.6.7 0:00,요즘 날씨가 습한데 에어컨 잘 틀어주세요,불만,고객만족도조사(설문),환경기타,시설
1496,2021.6.7 0:00,"환자가 많아서 바쁜와중에 빠르게 응대해주시고 친절히 관리해주셔서 감사했지만, 카복시 하는 와중에 바늘이 2번인가 3번인가 빠져서 시술효과가 제대로 됐을런지 좀 아쉬웠어요.",불만,고객만족도조사(설문),시술 기타,시술
1497,2021.6.7 0:00,너무 오래기다려요,불만,고객만족도조사(설문),"대기 불만(대기시간, 대기공간 등)",대기
1498,2021.6.7 0:00,매니저분과의 상담만 이루어지는데 그래도 직접 의사 선생님과의 상담이 이루어졌으면 하는 바램입니다..,불만,고객만족도조사(설문),"상담 불만(내용부족, 강요등)",직원
1499,2021.6.7 0:00,친절하세영! 신발을 벗고 나갈때 신으려 가지런히 벗어�J는데 시술하시면서 한짝은여기 한짝은 저기 에 잇어서 옷넣는곳 처럼 신발도 어딘가 두게 해주시면 어디갓지 하고 찾지않아도 될거같아요 선생님 잘못도 아니고 ㅜ 시술하시면서 당연히 치시죠 ㅜㅜㅜ 어딘가 놓는곳을... 신발도 그 바구니에 같이 놓던가... 해야할거 같아요....,불만,고객만족도조사(설문),환경기타,시설
1500,2021.6.7 0:00,조금더 꼼꼼하게 봐주시면 좋을 것 같아요:) 감사합니다. ,불만,고객만족도조사(설문),직원 기타,직원
1501,2021.6.6 0:00,"휴일에 연락좀됐으면좋겠네요~ 상담해주셨던분도 연락도인되고
통증도 심하고 아프고 밤새토하고 죽겠는데 연락할데도없고 응급실을 가야하나 ㅡㅡ글로표현하려니 자세히 안되네요",불만,고객만족도조사(설문),시술 기타,시술
1502,2021.6.6 0:00,"진료원장님. 사정상 첫처방받고 일주일 넘어 방문하면서, 첫 처방해준 약 먹었는데 식욕제어 안되고 약이 좀 약한거같다..워킹맘이다보니 가사일에 피곤에,스트레스가 있어 제어하기가 싶지않은데,.진료할때 아이들과 같이식사하다보니 다이어트가 잘 안된다...그랬는데...코웃음치며 비웃듯 웃으시더데. 엄청 기분 나빴습니다..다른분들도 이렇게 진료하시는지...
365 다 좋았는데. 진료선생님 때문에 엄청엄청 기분이 나빴습니다.
다음 밤문시 다른 진료선생님 계시면 바꿔서진료받고싶네요.
생각하니 다시 기분나빠집니다!!!!",불만,고객만족도조사(설문),"응대 태도(불친절, 무관심등)",직원
1503,2021.6.6 0:00,레이저랑 메조 같이  해주시는 선생님은 매번좀 대충해주시는것 같아요,불만,성공기(온),시술자 스킬부족,시술
1504,2021.6.6 0:00,"불편한점)
상담시에 1시정도 출근해야한다고 말씀드리고 넉넉하게 11시에오라고하셔서 11시방문하였는데 30분을 대기했어요. 기다리다 데스크에 두번 말씀드리긴했는데 앞에 진료가있으셔서 탭으로 주의사항보며 조금만 기다리면된다고하셔서 기다리다  11시 35분정도 원장님을뵐수있었습니다 원장님과 상담도 시간이 걸리다보니 람스후 후레이저 치료도 못받고 뛸듯이 겨우 45분에 나와 택시타고 출근하였는데...  11시에오면 1시정도에 끝난다고하셔서 찬찬히 2시까지 출근할수있을거라 생각했는데 라운지에서 대기가 길어지면서 마지막에 뛰면안된다 조심해야한다고 모두들 연거푸 말씀하시는데 저도 겁이 나서 뛰지는못하고, 2시넘을까봐 마음은 급하고, 레이저치료는 못받고..  암튼 원장님께서 본인이 전달을 못받으셔서, 알았다면 좀 더 빨게 진행해드렸을것이다. 말씀하시니, 그럼 제가 데스크에 계속 출근해야해서 11시예약했다고 말씀드렸는데- 초기 접수시 응대가 친절하시긴하지만, 일처리가 완벽하지 못했던것같아서 .. 전 분명 상담하고 예약할때 나가야할시간도 말씀드리고 금요일에 가능하다하셔서 예약한것이었는데 람스받고 혼자 급히 고생한것같아. 좀 그랬습니다. 그럴줄알았음 토요일로 여유있게 예약했겠지요


칭찬할점)
주사놔주시고 해주셨던 분이 너무 친절하시고, 주사도 잘 놓으시고, 용액주입때마다 아팠는데 주물러주시고해서 아픔을 조금이나마 잊을수있어서 너무 감사했습니다",불만,고객만족도조사(설문),"대기 불만(대기시간, 대기공간 등)",대기
1505,2021.6.6 0:00,후관리 조금 가격이  다운되면 좋을것같아요,불만,성공기(온),"기타(이벤트, 비용불만, 예약제 불만, 메일 오류등)",기타
1508,2021.6.5 0:00,제가 궁금했던 내용의 질문에 대해서 시원하게 답을 들을수없어 조금은 아쉬움이 남았던..,불만,고객만족도조사(설문),"상담 불만(내용부족, 강요등)",직원
1509,2021.6.5 0:00,"구리 지점과 강남 본점에서 늘 원하면 인바디 검사를 받았었는데, 

오늘은 접수하시는 분이 “원래 약처방은 안된다고, 해드리죠” 라며 

제가 안되는 검사를 강요해서 시혜를 베푸는 듯이 말하셔서 당황스럽고 

기분이 좋지 않았습니다. 계산 등 다른 응대는 친절하셨지만 좀 당황스러웠습니다.",불만,고객만족도조사(설문),"응대 태도(불친절, 무관심등)",직원
1510,2021.6.5 0:00,"다리가 불편해서 엘베 기다리는게 너무 힘들었어요~ 앞에 안기다리고 있어도 엘베가 몇층인지 보였으면 좋겠습니다. 엘베를 더 만드는건 무리니까요ㅜㅠ 
양유지매니저님이 너무 친절하게 대해주셔서 수술결정도하게 되었고 너무 잘 챙겨주셔서 감사했습니다.",불만,고객만족도조사(설문),환경기타,시설
1511,2021.6.5 0:00,상담보다는 추가시술 강요하는느낌이였어요,불만,성공기(온),"상담 불만(내용부족, 강요등)",직원
1512,2021.6.5 0:00,"안녕하세요.

이 글을 보시는 분은 한가지 상상을 해보셨으면 합니다.

'나는 낮선 환경이 두려워 이러지도 저러지도 못하고 있습니다. 그런데
 처음 본사람이 나에게 다가와 내 귀에 숨이 느껴질 정도로 입을 가까이 대고 귓속말을 합니다.
 무섭지.. 라고' 


6월4일 지방흡입을 받았습니다.
괜찮을줄 알았는데 막상 수술방에 들어오니 겁이 났습니다. 
담당간호사님께서 저의 긴장을 풀어주셔서 다행히 진정이 되고 있었습니다. 

수술방 침대에 누워 손에 안전끈까지 묶고나니 마취 담당자 분께서 들어오셔서 인사를 했습니다. 
마취 준비를 진행하셨던것 같고 짧은 시간에 수술에 대한 두려움을을 나눴습니다. 
그리고 조금뒤에 제 귀에 바스락 거리는 소리가 들렸고 
아주 가깝게 숨소리가 느껴지더니 놀리는 말투로 '무섭지...'라고 얘기하시더군요.

이건 분명히 직전까지 무섭고 긴장된다는 이야기를 하고있던 상대방에 대한 예의가 아닙니다.  

그리고 귓속말을 하는 상황은 중요한 이야기를 상대방에게만 전달하거나 친한 사이에서나 가능한 행동입니다.  
귓속말은 직접적인 신체접촉은 아니지만 그당시 의료행위에 필요한 행동은 아니기에 굉장한 불쾌감을 느꼈습니다.
바스락 거리는 소리는 마취 담당자 분의 마스크가 제가 쓰고있던 헤어캡에 닿았고 헤어캡이 제 귀에 닿아 들리를 소리였습니다.
얼마나 가까이 닿았던건지 예측이 가능하실꺼라 생각합니다. 

그리고 하나더 말씀드리면 마취를 할때 환자가 마취를 준비할수 있게 마취약을 주입한다고 말씀해 주지 않으시나요.
언제 마취약을 주입할지 기다리고 있었는데 이미 주사줄에 하얀색 약물이 주입되고 있었습니다.

의료행위를 위해 진행되는 모든 상황 (예를들어 신체를 만지고 전신을 육안으로 확인하는 등)은 필요한 것이기에 당연 하다고 생각하고 아무렇지도 않았습니다.

그런데 마취담당자 분의 행동은 분명 의료행위 범주내에 있지 않다고 생각합니다. 
",불만,홈페이지,"응대 태도(불친절, 무관심등)",직원
1513,2021.6.5 0:00,시술해주시러오셨을때 마스크를 쓰셔서 그런지 목소리가 안들려서 들어오신지 몰라 캄짝 놀랐어요ㅎㅎ그래도 언제나 친절하게 말씀해주시고 힐링하고 왔어요^^,불만,고객만족도조사(설문),직원 기타,직원
1514,2021.6.5 0:00,"의사 선생님이 조금만 더 꼼꼼히 상담 해주시면 좋겠어요!
시술 상담시 여러가지선택권이나 패키지를 한번에 볼 수 있는 표가 있음 좋겠어요",불만,고객만족도조사(설문),"상담 불만(내용부족, 강요등)",직원
1515,2021.6.5 0:00,대기 시간이 길어서 오래 기다렸어요,불만,고객만족도조사(설문),"대기 불만(대기시간, 대기공간 등)",대기
1516,2021.6.5 0:00,"매니저님이 너무 친절하셨어요!
그런데 관리 시간이 좀 짧은거같아 아쉬워요ㅠㅠㅠ",불만,성공기(온),"기타(이벤트, 비용불만, 예약제 불만, 메일 오류등)",기타
1517,2021.6.5 0:00,"후관리 받으면서 아파죽겠는데 계속 다음주까지 살빼오라고 하니깐 조금 기분이 안좋았습니다.
주록희매니저님은 항상 친절하셔서 방문할때마다 기분이 좋아집니다!
감사합니다~",불만,고객만족도조사(설문),"응대 태도(불친절, 무관심등)",직원
1518,2021.6.5 0:00,생각보다 효과가 크게없어서 정확한 상담이 필요한데 그게 잘 안되서 아쉽습니다. 타시도지역이라 주말밖에시간이안되는데.. 부종이라고만하시니까 그 부분이 이해가 잘 안되네요,불만,고객만족도조사(설문),"시술 후 결과 불만족,요요",시술
1519,2021.6.5 0:00,엎드랴 누워있는게 너무 힘들었어요ㅠㅜ,불만,고객만족도조사(설문),시술 기타,시술
1520,2021.6.5 0:00,예약한 시간보다 더 기다려야 해서  조금 불편했다,불만,고객만족도조사(설문),"대기 불만(대기시간, 대기공간 등)",대기
1528,2021.6.4 0:00,가운 자주 빨아주세요~,불만,고객만족도조사(설문),"청결,비위생",시설
1529,2021.6.4 0:00,"살찐것도스트레슨데  걸어가는사람붙잡아서
왜살쪘냐고 물으면
왜쪘다고말을해야하나
본인이나 뺄것을 
내돈주고 내가 수술하고
내가이렇게산다는건ㄷㆍ",불만,고객만족도조사(설문),"응대 태도(불친절, 무관심등)",직원
1530,2021.6.4 0:00,"편한한 분위기에 수술 잘 받았습니다
결제할때 좀 불편했습니다",불만,고객만족도조사(설문),직원 기타,직원
1531,2021.6.4 0:00,"식이요법이 힘들어서 택한 수술이
결국 식이요법을 해서 살을 빼야되는 결론에
방문한이래로 처음 속상하게 왓네요
다른 병원과 다르게 보장제가 잇어서 든든햇는대
결국 동전의 앞뒷면 처럼 다른병원과 같이 아다르고 어다른 차이였네요.",불만,고객만족도조사(설문),"수술 후 효과 불만족(사이즈, 요요,체중등)",수술
1532,2021.6.4 0:00,"정예슬씨 저번에 채혈할때도 10분넘게 팔 잔뜩 때려놓고 결국 바늘 꽂았는데 채혈 안되서 다른 분이 와서 채혈해주셨고, 며칠동안 잘못 찔린 팔은 사용할때마다 욱씬거리더라구요ㅋㅋ 
그러고나서 오늘 후관리 받으러 갔는데, 체외충격파 허벅지 4회 패키지 끊어놓은거 + 팔 추가 1회 받으러 간거였는데, 처음에 허벅지 4회 끊으신거 팔로 1번 바꾸시는거죠? 이러더라구요?ㅋㅋ 제가 그렇게 말한 적도 없었지만 헷갈릴 수도 있는거니까 거기까진 그러려니 했어요ㅋㅋ 아니라고 말씀드렸구요. 근데 차트에는 왜 4회 패키지 중에 1번 팔로 바꾸는거로 맘대로 써놓은거죠? 저 시술해주신 분이 한 번 더 확인 안했으면 전 영문도 모르고 손해볼뻔했네요ㅋㅋ 실수 맞나요 이거? 항상 실수하는데 이정도면 저 직원 문제가 있는거 같은데ㅋㅋ 앞으로는 저 직원한테 응대받는일 절대 없었으면 하네요. ",불만,고객만족도조사(설문),"응대 태도(불친절, 무관심등)",직원
1533,2021.6.4 0:00,"제 부주의닝 수도 있지만 부위별 상세가격을 수술 받는 환자애게 프린트로 주셨음 합ㄴ다. 
마취회복은 환자마다 다를 수 있는데 평균적인 수치로 퇴원할 시간이 훨 넘었다고 퇴원시키는 경우는 없었으면 합니다. 말이 어눌하고 붕붕 떠다니는 느낌인데 퇴원할 상태라고 퇴원하다 발에 힘이 풀려 넘어지는 사고가 생겼거든요.",불만,고객만족도조사(설문),"응대 태도(불친절, 무관심등)",직원
